gate_name,sgd_gene_id,gene_name,chromosome,essential_status,evidence_count,phenotype_summary,selection_rule,source_file,gate_version
expanded,S000000306,EXO84,SynII,Essential,4,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000309,VID24,SynII,Ambiguous,2,null | viability: decreased | viability decreased from 136 - 188 hours ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000310,PHO88,SynII,Ambiguous,3,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000313,CMD1,SynII,Essential,3,null | inviable ; conditional | inviable | elevated temperature (30°C) | ploidy-specific lethality; tetraploid derivative of the ts allele is temperature sensitive at 30°C and above,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000314,ALG1,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000316,CYC8,SynII,Ambiguous,3,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000321,TKL2,SynII,Ambiguous,3,null | oxidative stress resistance: decreased | hydrogen peroxide | decreased viability in high concentrations of H2O2 after exposure to low concentrations ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000325,GRS1,SynII,Essential,3,null | inviable ; reduction of function | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000327,TFC1,SynII,Ambiguous,3,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000328,YBR124W,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000330,TPS1,SynII,Ambiguous,3,null | viability: decreased ; null | spore germination: decreased | YPG media | store viability reduced from 98% to 69% ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000332,ATG14,SynII,Ambiguous,8,null | viability: decreased | nitrogen starvation ; reduction of function | viability: decreased | nitrogen starvation ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000335,CCZ1,SynII,Ambiguous,5,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000337,HSL7,SynII,Ambiguous,4,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000339,CKS1,SynII,Ambiguous,5,repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased spontaneous DNA damage as measured by an increase of Ddc2 foci relative to wild-type ; null | viable ; null | inviable | germinate to to form microcolonies of less than 50 cells,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000340,MEC1,SynII,Essential,13,reduction of function | viability: decreased | Mutant defective in recovery after DNA repair ; null | protein/peptide modification: absent | experiments done in a sml1 mutant background in order to suppress the lethality of MEC1 deletion | Rad26 ; null | resistance to chemicals: decreased | methylglyoxal (4mM) | increased sensitivity to methylglyoxal; experiment done in an sml1 null mutant background in order to suppress the lethality of the MEC1 deletion,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000344,IRA1,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000346,MAK5,SynII,Essential,3,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000347,SUP45,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000350,MRPS9,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000355,APD1,SynII,Ambiguous,9,"null | viable ; null | resistance to chemicals: decreased | 2,3,4-trihydroxbenzophenone (25µM) | lethal on solid media at 25 µM and in liquid media at 50 µM ; reduction of function | resistance to chemicals: decreased | 2,3,4-trihydroxbenzophenone (50µM) | mutation of highly conserved TLF domain cysteine, potentially involved in metallocenter coordination, results in lethality",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000356,SPP381,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000357,RIB7,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000358,RPB5,SynII,Essential,3,conditional | viability: decreased | elevated temperature (34°C) ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000359,CNS1,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000360,SLI15,SynII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000362,AMN1,SynII,Ambiguous,4,null | viable ; overexpression | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000364,CDC28,SynII,Ambiguous,4,conditional | viability: decreased | elevated temperature (38°C) | viability reduced by ~30% ; reduction of function | resistance to chemicals: decreased | myriocin (100ng/ml) | severe growth defect with sublethal dose; rescued by addition of sphingoid long-chain base phytosphingosine ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000368,ARL1,SynII,Ambiguous,2,null | viability: decreased | nitrogen starvation | elevated temperature (37°C) | significant heat stress-dependent survival defect indicative of an autophagy defect; intermediate at 30 deg C ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000371,POP7,SynII,Essential,3,"null | inviable ; null | vegetative growth: normal | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000372,PEX32,SynII,Ambiguous,2,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000374,NPL4,SynII,Ambiguous,2,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000376,SMY2,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000383,FZO1,SynII,Ambiguous,7,"null | respiratory growth: absent | non-fermentable carbon source | loss of respiratory growth on glycerol-containing media at 23, 30, and 37°C, consistent with the essential role of mitochondrial fusion for respiration ; null | mitochondrial morphology: abnormal | glucose-containing | capacity to form tubular mitochondria is lost on glucose-containing media, consistent with the essential role of fusion for wt mitochondrial morphology ; null | viable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000385,RPS6B,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000386,SMP1,SynII,Ambiguous,3,null | viability: decreased ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000394,YBR190W,SynII,Essential,2,"null | inviable ; null | vegetative growth: normal | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000396,RIM2,SynII,Essential,3,"overexpression | inviable ; null | inviable ; null | vegetative growth: normal | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000397,MED8,SynII,Essential,3,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000398,AIM4,SynII,Ambiguous,3,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000400,PGI1,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000402,TAF5,SynII,Essential,2,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
